job_id,job_title,company,company_size,location,experience_level,work_arrangement,salary,required_skills,posting_date,date_posted
JOB_0646,Data Analyst,DataFlow Systems,Small (51-200),"Phoenix, AZ",Senior Level (6-10 years),Remote,70104.0,"SQL, Python, Matplotlib, Git, PowerQuery, R, Seaborn, Excel",2025-07-14,07/14/2025
JOB_0647,Data Engineer,Big Data Co,Large (1001+),"Dallas, TX",Lead Level (10+ years),On-site,186355.0,"Kubernetes, Git, Airflow",2025-05-20,05/20/2025
JOB_0648,Data Scientist,Information Analytics,Large (1001+),"San Francisco, CA",Entry Level (0-2 years),On-site,218208.0,"Azure, Python, R, TensorFlow, PyTorch, AWS, Pandas, NumPy",2025-04-19,04/19/2025
JOB_0649,Data Scientist,Smart Analytics,Small (51-200),"Miami, FL",Entry Level (0-2 years),On-site,81557.0,"R, Tableau, Statistics, PyTorch, GCP",2025-05-08,05/08/2025
JOB_0650,Data Scientist,Data Driven Co Inc.,Medium (201-1000),Chicago IL,Senior Level 6-10 years,On-site,,"Pandas, Machine Learning, Jupyter",2025-02-01,02/01/2025
JOB_0651,Data Scientist,Data Driven Co,Startup (1-50),"Los Angeles, CA",Mid Level (3-5 years),On-site,77110.0,"Azure, Python, R",2025-05-17,05/17/2025
JOB_0652,Data Engineer,Data Driven Co,Startup (1-50),"Austin, TX",Entry Level (0-2 years),Remote,102676.0,"SQL, Kafka, Apache Spark, Kubernetes, Python, Hadoop, Docker, AWS",2025-03-18,03/18/2025
JOB_0653,Data Scientist,Data Science Corp,Large (1001+),"Los Angeles, CA",Lead Level (10+ years),Hybrid,168658.0,"SQL, Git, Python, Statistics, Deep Learning, R, TensorFlow, Pandas",2024-11-25,11/25/2024
JOB_0654,Data Scientist,Intelligence Solutions Inc.,Small (51-200),Los Angeles CA,Senior Level 6-10 years,On-site,,"TensorFlow, Deep Learning, Python, R",2025-07-18,07/18/2025
JOB_0655,Data Engineer,Intelligence Solutions,Small (51-200),"Seattle, WA",Lead Level (10+ years),Remote,259236.0,"Apache Spark, MongoDB, Docker, Kafka, Azure, NoSQL, SQL, Scala",2024-10-18,10/18/2024
JOB_0656,Data Analyst,Information Analytics,Small (51-200),"Phoenix, AZ",Lead Level (10+ years),On-site,116179.0,"SQL, Seaborn, Python, R, Excel, Google Analytics",2025-04-26,04/26/2025
JOB_0657,Data Scientist,Intelligence Solutions,Startup (1-50),"Chicago, IL",Mid Level (3-5 years),Hybrid,101031.0,"NumPy, SQL, Python, Tableau, Machine Learning, R, Jupyter, TensorFlow",2025-04-21,04/21/2025
JOB_0658,Data Scientist,Data Solutions Inc,Startup (1-50),"Miami, FL",Senior Level (6-10 years),Hybrid,139310.0,"Python, R, Scikit-learn, Machine Learning, Azure, Deep Learning, Power BI, TensorFlow",2025-04-13,04/13/2025
JOB_0659,Data Scientist,Smart Analytics,Medium (201-1000),"San Diego, CA",Entry Level (0-2 years),On-site,90298.0,"Git, Machine Learning, TensorFlow",2025-04-30,04/30/2025
JOB_0660,Data Engineer,DataFlow Systems,Medium (201-1000),"Denver, CO",Entry Level (0-2 years),Hybrid,99063.0,"Python, Docker, SQL, Apache Spark, PostgreSQL",2024-09-05,09/05/2024
JOB_0661,Data Scientist,Analytics Partners,Medium (201-1000),"Atlanta, GA",Lead Level (10+ years),On-site,149907.0,"Machine Learning, Statistics, Python, Scikit-learn, R",2025-02-05,02/05/2025
JOB_0662,Data Engineer,Analytics Partners,Medium (201-1000),"Washington, DC",Senior Level (6-10 years),Remote,190178.0,"PostgreSQL, Apache Spark, Hadoop, SQL, Redis, Python",2025-06-27,06/27/2025
JOB_0663,Data Analyst,Data Driven Co,Large (1001+),"Boston, MA",Entry Level (0-2 years),Remote,51037.0,"DAX, Looker, Python, SQL, Google Analytics, Power BI, R",2024-10-12,10/12/2024
JOB_0664,Data Scientist,Business Intelligence Ltd,Medium (201-1000),"Seattle, WA",Senior Level (6-10 years),Remote,132086.0,"R, Power BI, Python, SQL, Machine Learning, Scikit-learn, Deep Learning",2024-10-05,10/05/2024
JOB_0665,Data Scientist,Information Systems Inc,Small (51-200),"Portland, OR",Lead Level (10+ years),On-site,175559.0,"Python, R, GCP, Azure",2025-08-02,08/02/2025
JOB_0666,Data Scientist,Analytics Pro,Small (51-200),"New York, NY",Senior Level (6-10 years),Hybrid,212415.0,"SQL, Docker, Python, Pandas, Azure, R",2024-10-26,10/26/2024
JOB_0667,Data Engineer,Digital Insights,Small (51-200),"Chicago, IL",Lead Level (10+ years),Hybrid,212182.0,"Hadoop, Python, Airflow",2025-02-01,02/01/2025
JOB_0668,Data Analyst,Analytics Hub,Large (1001+),"New York, NY",Mid Level (3-5 years),On-site,111399.0,"Statistics, SPSS, SQL, Python, Excel, R",2025-01-10,01/10/2025
JOB_0669,Data Engineer,Data Science Corp Inc.,Large (1001+),Chicago IL,Lead Level 10+ years,On-site,,"ETL, Apache Spark, Kafka, Python, Hadoop, Docker, Java",2024-10-22,10/22/2024
JOB_0670,Data Analyst,Analytics First,Startup (1-50),"Denver, CO",Lead Level (10+ years),Remote,103188.0,"Excel, Pandas, SQL, Python, PowerQuery, Matplotlib, Power BI, DAX",2025-05-08,05/08/2025
JOB_0671,Data Scientist,Analytics First,Medium (201-1000),"Miami, FL",Senior Level (6-10 years),On-site,176766.0,"Python, Machine Learning, Deep Learning, TensorFlow, Statistics",2024-09-28,09/28/2024
JOB_0672,Data Engineer,Analytics Partners,Small (51-200),"Portland, OR",Mid Level (3-5 years),Hybrid,125238.0,"Hadoop, NoSQL, Python, Kafka, Docker, SQL, Apache Spark, AWS",2025-01-28,01/28/2025
JOB_0673,Data Scientist,Analytics Pro,Startup (1-50),"New York, NY",Entry Level (0-2 years),On-site,83619.0,"Jupyter, Python, GCP, R, Git, Tableau, Deep Learning",2024-09-28,09/28/2024
JOB_0674,Data Scientist,Business Intelligence Ltd,Small (51-200),"San Diego, CA",Senior Level (6-10 years),Remote,29734.0,"SQL, Deep Learning, Python, PyTorch, R, Statistics, Pandas",2024-08-21,08/21/2024
JOB_0675,Data Scientist,Information Analytics,Startup (1-50),"Dallas, TX",Mid Level (3-5 years),Hybrid,149257.0,"Python, R, Tableau",2024-10-09,10/09/2024
JOB_0676,Data Analyst,Big Data Co,Small (51-200),"Miami, FL",Mid Level (3-5 years),On-site,54962.0,"Python, R, SPSS, SQL, Power BI, Pandas",2025-01-06,01/06/2025
JOB_0677,Data Scientist,Analytics First,Medium (201-1000),"Boston, MA",Lead Level (10+ years),Remote,145153.0,"Deep Learning, Python, Statistics, PyTorch, Docker",2024-09-15,09/15/2024
JOB_0678,Data Scientist,Business Intelligence Ltd,Small (51-200),"New York, NY",Senior Level (6-10 years),On-site,242124.0,"NumPy, Machine Learning, Python, GCP, R, SQL",2024-09-13,09/13/2024
JOB_0679,Data Analyst,Big Data Co,Small (51-200),"Seattle, WA",Lead Level (10+ years),Hybrid,109926.0,"R, SQL, Excel, Tableau",2025-03-17,03/17/2025
JOB_0680,Data Analyst,Analytics Pro,Startup (1-50),"San Francisco, CA",Entry Level (0-2 years),Hybrid,53229.0,"SQL, Excel, Looker, Google Analytics, Pandas, R",2024-12-15,12/15/2024
JOB_0681,Data Scientist,Data Solutions Inc,Large (1001+),"Portland, OR",Entry Level (0-2 years),On-site,77615.0,"R, Python, Machine Learning, Scikit-learn, Jupyter, NumPy, Deep Learning, Statistics",2024-10-25,10/25/2024
JOB_0682,Data Scientist,Data Experts Ltd Inc.,Large (1001+),Atlanta GA,Lead Level 10+ years,On-site,,"TensorFlow, Python, R, Scikit-learn, Docker, SQL, Deep Learning",2024-09-13,09/13/2024
JOB_0683,Data Analyst,Big Data Co,Medium (201-1000),"Dallas, TX",Lead Level (10+ years),On-site,21485.0,"Power BI, SPSS, SQL, Tableau, R",2025-07-24,07/24/2025
JOB_0684,Data Engineer,Analytics Pro,Large (1001+),"Dallas, TX",Senior Level (6-10 years),On-site,127149.0,"Python, Kubernetes, Hadoop, Airflow",2025-07-06,07/06/2025
JOB_0685,Data Scientist,Data Driven Co,Large (1001+),"Portland, OR",Mid Level (3-5 years),Remote,117089.0,"SQL, Git, Statistics, Python, Machine Learning, Deep Learning, R, PyTorch",2025-06-27,06/27/2025
JOB_0686,Data Scientist,Smart Analytics,Startup (1-50),"Denver, CO",Mid Level (3-5 years),Remote,147718.0,"Python, Machine Learning, AWS, Jupyter, TensorFlow, Scikit-learn, Git, NumPy",2024-08-21,08/21/2024
JOB_0687,Data Scientist,Data Experts Ltd,Large (1001+),"Phoenix, AZ",Senior Level (6-10 years),Remote,98347.0,"Deep Learning, NumPy, SQL, Machine Learning, R",2024-08-27,08/27/2024
JOB_0688,Data Scientist,AI Innovations,Large (1001+),"Los Angeles, CA",Entry Level (0-2 years),Hybrid,92137.0,"Statistics, Python, Machine Learning, R",2025-05-10,2025-05-10
JOB_0689,Data Analyst,Tech Corp Inc.,Large (1001+),Seattle WA,Lead Level 10+ years,Hybrid,,"SQL, Power BI, Pandas, Excel",2024-09-01,09/01/2024
JOB_0690,Data Scientist,Big Data Co,Large (1001+),"Miami, FL",Senior Level (6-10 years),Hybrid,99383.0,"Git, SQL, Machine Learning, Python, Deep Learning, Jupyter, NumPy",2024-11-04,11/04/2024
JOB_0691,Data Analyst,Analytics Pro,Small (51-200),"Denver, CO",Mid Level (3-5 years),On-site,76346.0,"SQL, Excel, Google Analytics, Pandas, Git, Matplotlib, Python, Seaborn",2025-01-28,01/28/2025
JOB_0692,Data Scientist,Analytics First,Small (51-200),"Washington, DC",Mid Level (3-5 years),Remote,24487.0,"Statistics, R, Power BI, Python",2025-06-08,06/08/2025
JOB_0693,Data Scientist,Information Systems Inc,Small (51-200),"Los Angeles, CA",Mid Level (3-5 years),On-site,82334.0,"AWS, Python, TensorFlow, NumPy, Tableau, R, Jupyter",2024-12-11,12/11/2024
JOB_0694,Data Analyst,Digital Insights,Startup (1-50),"Portland, OR",Lead Level (10+ years),On-site,80473.0,"Tableau, SQL, SPSS",2024-09-19,09/19/2024
JOB_0695,Data Engineer,Intelligence Solutions,Large (1001+),"Portland, OR",Senior Level (6-10 years),Hybrid,122754.0,"Apache Spark, Python, SQL, GCP",2024-10-12,10/12/2024
JOB_0696,Data Analyst,Digital Insights,Startup (1-50),"Los Angeles, CA",Mid Level (3-5 years),Hybrid,87760.0,"Python, SQL, Excel, DAX, Tableau, R, SPSS, Statistics",2024-11-09,11/09/2024
JOB_0697,Data Analyst,Information Systems Inc,Large (1001+),"Dallas, TX",Senior Level (6-10 years),Remote,77576.0,"Excel, Power BI, Tableau, SQL",2025-05-21,05/21/2025
JOB_0698,Data Scientist,DataFlow Systems,Small (51-200),"San Francisco, CA",Senior Level (6-10 years),On-site,172854.0,"Python, Deep Learning, Statistics, Jupyter, Git, Machine Learning, R, Pandas",2025-06-25,06/25/2025
JOB_0699,Data Engineer,Data Experts Ltd,Large (1001+),"Phoenix, AZ",Mid Level (3-5 years),Remote,25966.0,"Python, Apache Spark, GCP, NoSQL, Hadoop, Git, MongoDB, ETL",2024-10-29,10/29/2024
JOB_0700,Data Scientist,Analytics First,Large (1001+),"Los Angeles, CA",Senior Level (6-10 years),Remote,106975.0,"NumPy, Machine Learning, R, SQL, Python, PyTorch, Deep Learning, Statistics",2024-10-01,10/01/2024
JOB_0701,Data Analyst,Data Experts Ltd,Startup (1-50),"Phoenix, AZ",Entry Level (0-2 years),Remote,54575.0,"Seaborn, SQL, R, Matplotlib, Excel, Tableau, Python, Git",2024-12-07,12/07/2024
JOB_0702,Data Analyst,Cloud Data Systems,Startup (1-50),"Chicago, IL",Senior Level (6-10 years),On-site,80539.0,"R, Statistics, Tableau",2024-12-03,12/03/2024
JOB_0703,Data Scientist,Analytics Pro,Large (1001+),"Los Angeles, CA",Mid Level (3-5 years),Hybrid,134129.0,"R, Python, Pandas",2025-04-14,04/14/2025
JOB_0704,Data Engineer,Data Science Corp,Medium (201-1000),"Denver, CO",Mid Level (3-5 years),Remote,92724.0,"Linux, Kafka, Python, Azure, Hadoop, AWS, GCP, PostgreSQL",2025-03-31,03/31/2025
JOB_0705,Data Scientist,Smart Analytics,Startup (1-50),"Chicago, IL",Senior Level (6-10 years),Hybrid,127779.0,"PyTorch, NumPy, R",2025-05-27,05/27/2025
JOB_0706,Data Analyst,Digital Insights,Medium (201-1000),"Denver, CO",Lead Level (10+ years),Remote,90275.0,"Excel, Google Analytics, SQL, R, Power BI, Python, Pandas",2025-01-07,01/07/2025
JOB_0707,Data Engineer,Analytics Partners,Small (51-200),"Washington, DC",Mid Level (3-5 years),Remote,152122.0,"Python, AWS, Apache Spark, MongoDB, Airflow, SQL, ETL",2025-03-07,03/07/2025
JOB_0708,Data Analyst,Business Intelligence Ltd,Startup (1-50),"Denver, CO",Lead Level (10+ years),Hybrid,137186.0,"Statistics, Excel, Python, SPSS, SQL, Matplotlib, Tableau, Google Analytics",2025-03-16,03/16/2025
JOB_0709,Data Scientist,Analytics Partners,Small (51-200),"Washington, DC",Mid Level (3-5 years),Hybrid,,"Git, Python, Deep Learning, Docker, GCP, SQL",2024-08-11,08/11/2024
JOB_0710,Data Engineer,Intelligence Solutions,Large (1001+),"Phoenix, AZ",Entry Level (0-2 years),On-site,93651.0,"Airflow, SQL, Python",2025-07-31,07/31/2025
JOB_0711,Data Scientist,Intelligence Solutions,Small (51-200),"Phoenix, AZ",Entry Level (0-2 years),Remote,71667.0,"Python, Machine Learning, Scikit-learn, R, NumPy",2025-02-08,02/08/2025
JOB_0712,Data Scientist,Digital Insights,Large (1001+),"Denver, CO",Senior Level (6-10 years),Hybrid,150616.0,"Python, AWS, Jupyter",2025-06-03,06/03/2025
JOB_0713,Data Scientist,Digital Insights Inc.,Medium (201-1000),San Diego CA,Lead Level 10+ years,Hybrid,,"Deep Learning, SQL, Statistics, Python, Machine Learning, Azure, Pandas, AWS",2025-04-03,04/03/2025
JOB_0714,Data Engineer,Insight Technologies,Startup (1-50),"Los Angeles, CA",Senior Level (6-10 years),On-site,194681.0,"Python, Docker, Airflow, Scala, Azure",2025-03-15,03/15/2025
JOB_0715,Data Scientist,Information Analytics,Medium (201-1000),"Phoenix, AZ",Entry Level (0-2 years),Hybrid,117952.0,"Pandas, Python, Scikit-learn, Docker, R, Statistics, Machine Learning",2024-09-06,09/06/2024
JOB_0716,Data Analyst,Data Science Corp,Medium (201-1000),"New York, NY",Entry Level (0-2 years),On-site,73958.0,"Excel, Statistics, DAX",2025-06-21,06/21/2025
JOB_0717,Data Engineer,DataFlow Systems,Small (51-200),"San Diego, CA",Entry Level (0-2 years),Remote,99365.0,"Python, NoSQL, Kubernetes, SQL",2025-01-27,01/27/2025
JOB_0718,Data Scientist,Cloud Data Systems,Medium (201-1000),"Phoenix, AZ",Mid Level (3-5 years),On-site,125434.0,"Docker, Statistics, TensorFlow, Python, R, Pandas, Machine Learning",2024-12-23,12/23/2024
JOB_0719,Data Engineer,Data Experts Ltd,Startup (1-50),"Austin, TX",Lead Level (10+ years),On-site,216907.0,"Python, Airflow, SQL, Kafka, MongoDB, Hadoop, PostgreSQL",2025-08-07,08/07/2025
JOB_0720,Data Engineer,Analytics Pro,Small (51-200),"Denver, CO",Senior Level (6-10 years),On-site,155207.0,"Python, Airflow, Scala",2024-09-22,09/22/2024
JOB_0721,Data Engineer,Digital Insights,Medium (201-1000),"San Francisco, CA",Entry Level (0-2 years),Remote,115727.0,"Apache Spark, Azure, Python, Scala",2025-07-31,07/31/2025
JOB_0722,Data Engineer,Data Driven Co,Large (1001+),"Portland, OR",Entry Level (0-2 years),Hybrid,95057.0,"Python, SQL, PostgreSQL, Airflow",2025-05-13,05/13/2025
JOB_0723,Data Scientist,Data Driven Co,Small (51-200),"Portland, OR",Entry Level (0-2 years),Remote,110719.0,"R, Tableau, Statistics, Python",2024-08-20,08/20/2024
JOB_0724,Data Engineer,Analytics First,Large (1001+),"Los Angeles, CA",Senior Level (6-10 years),Hybrid,183889.0,"GCP, SQL, Python, Kafka, Redis, Apache Spark, MongoDB, Kubernetes",2025-07-15,07/15/2025
JOB_0725,Data Analyst,Data Driven Co,Small (51-200),"Boston, MA",Mid Level (3-5 years),On-site,81871.0,"Statistics, SQL, Excel, Tableau, Pandas, SPSS",2024-12-03,12/03/2024
JOB_0726,Data Analyst,Information Systems Inc,Medium (201-1000),"New York, NY",Mid Level (3-5 years),On-site,73037.0,"Matplotlib, Excel, Pandas, R, Git, Tableau, SQL",2024-11-02,11/02/2024
JOB_0727,Data Scientist,Digital Insights,Small (51-200),"Seattle, WA",Mid Level (3-5 years),Remote,159304.0,"Python, Jupyter, Scikit-learn, Machine Learning, Statistics",2024-08-30,08/30/2024
JOB_0728,Data Scientist,DataFlow Systems,Startup (1-50),"Seattle, WA",Mid Level (3-5 years),Hybrid,103391.0,"GCP, Jupyter, R, PyTorch, Python",2025-01-18,01/18/2025
JOB_0729,Data Scientist,Big Data Co,Startup (1-50),"Seattle, WA",Senior Level (6-10 years),On-site,233428.0,"Python, SQL, Machine Learning, R",2025-04-21,04/21/2025
JOB_0730,Data Analyst,Data Driven Co,Large (1001+),"New York, NY",Senior Level (6-10 years),On-site,90889.0,"Power BI, Excel, Statistics, SQL, Matplotlib, R, Git, DAX",2025-05-29,05/29/2025
JOB_0731,Data Analyst,Analytics First,Startup (1-50),"Miami, FL",Lead Level (10+ years),Hybrid,89137.0,"SQL, Git, Tableau",2025-04-11,04/11/2025
JOB_0732,Data Analyst,Information Analytics,Small (51-200),"New York, NY",Lead Level (10+ years),On-site,23197.0,"Python, SQL, Tableau",2025-02-07,02/07/2025
JOB_0733,Data Scientist,AI Innovations,Startup (1-50),"Chicago, IL",Senior Level (6-10 years),Remote,179744.0,"Power BI, Machine Learning, SQL, AWS, Pandas, R",2025-05-11,05/11/2025
JOB_0734,Data Analyst,AI Innovations,Large (1001+),"Atlanta, GA",Lead Level (10+ years),On-site,113525.0,"R, Python, SQL, PowerQuery, Excel, SPSS, Matplotlib",2025-06-13,06/13/2025
JOB_0735,Data Analyst,Smart Analytics,Large (1001+),"Austin, TX",Lead Level (10+ years),On-site,80798.0,"R, SQL, Excel, Tableau, Statistics",2025-02-22,02/22/2025
JOB_0736,Data Engineer,AI Innovations,Large (1001+),"Denver, CO",Entry Level (0-2 years),Hybrid,82915.0,"Python, SQL, Redis, Docker, Apache Spark, AWS",2025-03-09,03/09/2025
JOB_0737,Data Scientist,Intelligence Solutions,Small (51-200),"Miami, FL",Lead Level (10+ years),Hybrid,130827.0,"Tableau, Deep Learning, R",2025-06-11,06/11/2025
JOB_0738,Data Analyst,Analytics Pro,Large (1001+),"Dallas, TX",Senior Level (6-10 years),Remote,106864.0,"SQL, Looker, Tableau, Power BI, Seaborn, Pandas",2024-08-12,08/12/2024
JOB_0739,Data Analyst,Analytics Partners,Small (51-200),"Atlanta, GA",Lead Level (10+ years),Remote,98970.0,"Git, SQL, Excel, SPSS, Matplotlib, Pandas",2024-11-12,2024-11-12
JOB_0740,Data Scientist,Analytics Partners,Medium (201-1000),"Dallas, TX",Senior Level (6-10 years),On-site,151745.0,"Python, R, Git, GCP, Statistics, Machine Learning, Scikit-learn, Jupyter",2025-05-22,05/22/2025
JOB_0741,Data Scientist,Data Driven Co,Large (1001+),"Seattle, WA",Senior Level (6-10 years),Remote,226206.0,"Python, Scikit-learn, Statistics, R, Docker, Deep Learning, Tableau, Jupyter",2025-07-09,07/09/2025
JOB_0742,Data Analyst,Tech Corp,Startup (1-50),"Miami, FL",Mid Level (3-5 years),On-site,89248.0,"PowerQuery, SQL, Google Analytics",2025-04-18,04/18/2025
JOB_0743,Data Engineer,Business Intelligence Ltd,Large (1001+),"Washington, DC",Lead Level (10+ years),Hybrid,207977.0,"Azure, Python, ETL, SQL, Scala",2024-10-09,2024-10-09
JOB_0744,Data Scientist,Analytics Partners,Startup (1-50),"Boston, MA",Mid Level (3-5 years),Remote,171369.0,"Python, SQL, Deep Learning, GCP, R, Machine Learning",2025-01-19,01/19/2025
JOB_0745,Data Analyst,Intelligence Solutions,Medium (201-1000),"Boston, MA",Senior Level (6-10 years),Remote,109458.0,"DAX, Tableau, Matplotlib, SQL, Python",2025-01-04,01/04/2025
JOB_0746,Data Analyst,Big Data Co,Small (51-200),"Chicago, IL",Mid Level (3-5 years),Hybrid,69731.0,"Python, SQL, Power BI, Statistics, Tableau",2025-01-21,01/21/2025
JOB_0747,Data Scientist,DataFlow Systems,Medium (201-1000),"Austin, TX",Entry Level (0-2 years),Remote,89958.0,"Deep Learning, Python, Jupyter, Statistics",2024-08-15,08/15/2024
JOB_0748,Data Scientist,Digital Insights,Startup (1-50),"Los Angeles, CA",Senior Level (6-10 years),Remote,129081.0,"GCP, SQL, Python, Statistics, Pandas, Power BI, Deep Learning",2024-10-27,10/27/2024
JOB_0749,Data Analyst,Intelligence Solutions Inc.,Large (1001+),Atlanta GA,Entry Level 0-2 years,Remote,,"Statistics, SQL, R, Excel",2024-10-07,10/07/2024
JOB_0750,Data Analyst,Smart Analytics,Large (1001+),"San Diego, CA",Senior Level (6-10 years),Hybrid,76285.0,"Seaborn, SQL, PowerQuery, Excel, Pandas",2025-05-03,2025-05-03
JOB_0751,Data Scientist,Cloud Data Systems,Small (51-200),"Dallas, TX",Entry Level (0-2 years),Hybrid,70848.0,"Statistics, R, Scikit-learn, Python, TensorFlow, Jupyter, Machine Learning, Azure",2024-10-20,10/20/2024
JOB_0752,Data Analyst,Big Data Co,Startup (1-50),"San Francisco, CA",Lead Level (10+ years),Remote,109572.0,"SQL, Excel, Power BI, Statistics, Pandas, PowerQuery",2025-04-13,2025-04-13
JOB_0753,Data Engineer,Data Experts Ltd,Startup (1-50),"Portland, OR",Entry Level (0-2 years),On-site,83768.0,"Hadoop, Git, SQL",2024-08-31,08/31/2024
JOB_0754,Data Engineer,Information Analytics,Small (51-200),"Phoenix, AZ",Entry Level (0-2 years),Hybrid,107948.0,"Apache Spark, ETL, GCP, SQL",2024-11-19,11/19/2024
JOB_0755,Data Scientist,Analytics Partners,Medium (201-1000),"Dallas, TX",Senior Level (6-10 years),On-site,193341.0,"Machine Learning, SQL, Python, Scikit-learn, R, Deep Learning, Tableau",2024-10-30,10/30/2024
JOB_0756,Data Scientist,Big Data Co,Startup (1-50),"Washington, DC",Entry Level (0-2 years),Hybrid,86706.0,"Python, Machine Learning, R, SQL, Scikit-learn, Power BI, PyTorch, TensorFlow",2024-11-28,11/28/2024
JOB_0757,Data Scientist,Big Data Co,Small (51-200),"Phoenix, AZ",Entry Level (0-2 years),Hybrid,80016.0,"Machine Learning, PyTorch, Python, TensorFlow, R, Docker",2025-08-06,08/06/2025
